timestamp,comm_area,call_type,id
2013-04-17 08:30:00,West Lawn,Water in Basement,0
2013-04-17 08:30:00,Beverly,Water in Basement,1
2013-04-17 09:30:00,Chatham,Water in Basement,2
2013-04-17 10:00:00,Roseland,Water in Basement,3
2013-04-17 10:30:00,Austin,Water in Basement,4
2013-04-17 11:00:00,West Englewood,Water in Basement,5
2013-04-17 11:30:00,West Englewood,Water in Basement,6
2013-04-17 11:30:00,West Englewood,Water in Basement,7
2013-04-17 11:30:00,West Englewood,Water in Basement,8
2013-04-17 11:30:00,West Englewood,Water in Basement,9
2013-04-17 11:30:00,Near West Side,Water in Basement,10
2013-04-17 14:00:00,Ashburn,Water in Basement,11
2013-04-17 15:30:00,South Lawndale,Water in Basement,12
2013-04-17 15:30:00,South Lawndale,Water in Basement,13
2013-04-17 16:00:00,Near West Side,Water in Basement,14
2013-04-17 16:00:00,Logan Square,Water in Basement,15
2013-04-17 16:00:00,Englewood,Water in Basement,16
2013-04-17 16:30:00,Greater Grand Crossing,Water in Basement,17
2013-04-17 16:30:00,Chatham,Water in Basement,18
2013-04-17 16:30:00,Lake View,Water in Basement,19
2013-04-17 16:30:00,Lincoln Square,Water in Basement,20
2013-04-17 16:30:00,South Shore,Water in Basement,21
2013-04-17 16:30:00,North Lawndale,Water in Basement,22
2013-04-17 16:30:00,Near West Side,Water in Basement,23
2013-04-17 16:30:00,Greater Grand Crossing,Water in Basement,24
2013-04-17 16:30:00,Chatham,Water in Basement,25
2013-04-17 16:30:00,North Center,Water in Basement,26
2013-04-17 16:30:00,Ashburn,Water in Basement,27
2013-04-17 16:30:00,Austin,Water in Basement,28
2013-04-17 16:30:00,Englewood,Water in Basement,29
2013-04-17 16:30:00,Lower West Side,Water in Basement,30
2013-04-17 17:00:00,Rogers Park,Water in Basement,31
2013-04-17 17:00:00,Dunning,Water in Basement,32
2013-04-17 17:00:00,Rogers Park,Water in Basement,33
2013-04-17 17:00:00,Jefferson Park,Water in Basement,34
2013-04-17 17:00:00,Albany Park,Water in Basement,35
2013-04-17 17:00:00,Albany Park,Water in Basement,36
2013-04-17 17:00:00,Dunning,Water in Basement,37
2013-04-17 17:00:00,Chatham,Water in Basement,38
2013-04-17 17:00:00,Clearing,Water in Basement,39
2013-04-17 17:00:00,Dunning,Water in Basement,40
2013-04-17 17:00:00,South Lawndale,Water in Basement,41
2013-04-17 17:00:00,Austin,Water in Basement,42
2013-04-17 17:00:00,Logan Square,Water in Basement,43
2013-04-17 17:00:00,Norwood Park,Water in Basement,44
2013-04-17 17:00:00,North Park,Water in Basement,45
2013-04-17 17:00:00,Austin,Water in Basement,46
2013-04-17 17:00:00,North Lawndale,Water in Basement,47
2013-04-17 17:30:00,Bridgeport,Water in Basement,48
2013-04-17 17:30:00,Englewood,Water in Basement,49
2013-04-17 17:30:00,Englewood,Water in Basement,50
2013-04-17 17:30:00,East Garfield Park,Water in Basement,51
2013-04-17 17:30:00,Roseland,Water in Basement,52
2013-04-17 17:30:00,Roseland,Water in Basement,53
2013-04-17 17:30:00,Edgewater,Water in Basement,54
2013-04-17 17:30:00,North Center,Water in Basement,55
2013-04-17 17:30:00,Near North Side,Water in Basement,56
2013-04-17 17:30:00,South Shore,Water in Basement,57
2013-04-17 17:30:00,Lincoln Square,Water in Basement,58
2013-04-17 17:30:00,Austin,Water in Basement,59
2013-04-17 17:30:00,Near West Side,Water in Basement,60
2013-04-17 18:00:00,Roseland,Water in Basement,61
2013-04-17 18:00:00,Jefferson Park,Water in Basement,62
2013-04-17 18:00:00,Edgewater,Water in Basement,63
2013-04-17 18:00:00,West Pullman,Water in Basement,64
2013-04-17 18:00:00,Garfield Ridge,Water in Basement,65
2013-04-17 18:00:00,Ashburn,Water in Basement,66
2013-04-17 18:00:00,Portage Park,Water in Basement,67
2013-04-17 18:00:00,Edison Park,Water in Basement,68
2013-04-17 18:00:00,Rogers Park,Water in Basement,69
2013-04-17 18:00:00,Washington Heights,Water in Basement,70
2013-04-17 18:00:00,Garfield Ridge,Water in Basement,71
2013-04-17 18:00:00,Auburn Gresham,Water in Basement,72
2013-04-17 18:30:00,North Park,Water in Basement,73
2013-04-17 18:30:00,West Garfield Park,Water in Basement,74
2013-04-17 18:30:00,West Lawn,Water in Basement,75
2013-04-17 18:30:00,Lincoln Square,Water in Basement,76
2013-04-17 18:30:00,Austin,Water in Basement,77
2013-04-17 18:30:00,Austin,Water in Basement,78
2013-04-17 18:30:00,Albany Park,Water in Basement,79
2013-04-17 18:30:00,Chatham,Water in Basement,80
2013-04-17 18:30:00,Rogers Park,Water in Basement,81
2013-04-17 18:30:00,Belmont Cragin,Water in Basement,82
2013-04-17 18:30:00,Edgewater,Water in Basement,83
2013-04-17 18:30:00,West Pullman,Water in Basement,84
2013-04-17 18:30:00,Beverly,Water in Basement,85
2013-04-17 19:00:00,Auburn Gresham,Water in Basement,86
2013-04-17 19:00:00,Humboldt Park,Water in Basement,87
2013-04-17 19:00:00,Humboldt Park,Water in Basement,88
2013-04-17 19:00:00,South Chicago,Water in Basement,89
2013-04-17 19:00:00,Pullman,Water in Basement,90
2013-04-17 19:30:00,Humboldt Park,Water in Basement,91
2013-04-17 19:30:00,Portage Park,Water in Basement,92
2013-04-17 19:30:00,Austin,Water in Basement,93
2013-04-17 19:30:00,West Ridge,Water in Basement,94
2013-04-17 19:30:00,New City,Water in Basement,95
2013-04-17 20:00:00,Portage Park,Water in Basement,96
2013-04-17 20:00:00,New City,Water in Basement,97
2013-04-17 20:00:00,Montclare,Water in Basement,98
2013-04-17 20:00:00,West Ridge,Water in Basement,99
2013-04-17 20:00:00,West Englewood,Water in Basement,100
2013-04-17 20:00:00,Edgewater,Water in Basement,101
2013-04-17 20:00:00,Lincoln Park,Water in Basement,102
2013-04-17 20:00:00,Portage Park,Water in Basement,103
2013-04-17 20:00:00,Washington Heights,Water in Basement,104
2013-04-17 20:00:00,Washington Heights,Water in Basement,105
2013-04-17 20:00:00,Englewood,Water in Basement,106
2013-04-17 20:30:00,Albany Park,Water in Basement,107
2013-04-17 20:30:00,Austin,Water in Basement,108
2013-04-17 20:30:00,Avalon Park,Water in Basement,109
2013-04-17 20:30:00,Austin,Water in Basement,110
2013-04-17 20:30:00,Austin,Water in Basement,111
2013-04-17 20:30:00,West Pullman,Water in Basement,112
2013-04-17 20:30:00,West Pullman,Water in Basement,113
2013-04-17 20:30:00,West Pullman,Water in Basement,114
2013-04-17 20:30:00,West Pullman,Water in Basement,115
2013-04-17 20:30:00,West Pullman,Water in Basement,116
2013-04-17 21:00:00,West Ridge,Water in Basement,117
2013-04-17 21:00:00,West Lawn,Water in Basement,118
2013-04-17 21:00:00,North Center,Water in Basement,119
2013-04-17 21:00:00,Forest Glen,Water in Basement,120
2013-04-17 21:00:00,Austin,Water in Basement,121
2013-04-17 21:00:00,West Pullman,Water in Basement,122
2013-04-17 21:00:00,Portage Park,Water in Basement,123
2013-04-17 21:30:00,Chatham,Water in Basement,124
2013-04-17 21:30:00,Chatham,Water in Basement,125
2013-04-17 21:30:00,Portage Park,Water in Basement,126
2013-04-17 21:30:00,West Ridge,Water in Basement,127
2013-04-17 21:30:00,Portage Park,Water in Basement,128
2013-04-17 21:30:00,South Chicago,Water in Basement,129
2013-04-17 21:30:00,Austin,Water in Basement,130
2013-04-17 22:00:00,Austin,Water in Basement,131
2013-04-17 22:00:00,Ashburn,Water in Basement,132
2013-04-17 22:00:00,Roseland,Water in Basement,133
2013-04-17 22:00:00,West Ridge,Water in Basement,134
2013-04-17 22:00:00,West Englewood,Water in Basement,135
2013-04-17 22:00:00,Chicago Lawn,Water in Basement,136
2013-04-17 22:00:00,Albany Park,Water in Basement,137
2013-04-17 22:30:00,Belmont Cragin,Water in Basement,138
2013-04-17 22:30:00,Albany Park,Water in Basement,139
2013-04-17 22:30:00,West Englewood,Water in Basement,140
2013-04-17 22:30:00,Garfield Ridge,Water in Basement,141
2013-04-17 22:30:00,Beverly,Water in Basement,142
2013-04-17 22:30:00,Edgewater,Water in Basement,143
2013-04-17 22:30:00,Forest Glen,Water in Basement,144
2013-04-17 22:30:00,Edgewater,Water in Basement,145
2013-04-17 23:00:00,Austin,Water in Basement,146
2013-04-17 23:00:00,West Pullman,Water in Basement,147
2013-04-17 23:00:00,Near West Side,Water in Basement,148
2013-04-17 23:30:00,West Lawn,Water in Basement,149
2013-04-17 23:30:00,Albany Park,Water in Basement,150
2013-04-17 23:30:00,Montclare,Water in Basement,151
2013-04-17 23:30:00,Uptown,Water in Basement,152
2013-04-17 23:30:00,Portage Park,Water in Basement,153
2013-04-17 23:30:00,Roseland,Water in Basement,154
2013-04-17 23:30:00,West Lawn,Water in Basement,155
2013-04-18 00:00:00,Belmont Cragin,Water in Basement,156
2013-04-18 00:00:00,Ashburn,Water in Basement,157
2013-04-18 00:00:00,Austin,Water in Basement,158
2013-04-18 00:00:00,Lincoln Square,Water in Basement,159
2013-04-18 00:00:00,Roseland,Water in Basement,160
2013-04-18 00:30:00,Uptown,Water in Basement,161
2013-04-18 01:00:00,Washington Heights,Water in Basement,162
2013-04-18 01:00:00,Washington Heights,Water in Basement,163
2013-04-18 01:00:00,Calumet Heights,Water in Basement,164
2013-04-18 01:00:00,Calumet Heights,Water in Basement,165
2013-04-18 01:00:00,Austin,Water in Basement,166
2013-04-18 01:00:00,Pullman,Water in Basement,167
2013-04-18 01:00:00,South Chicago,Water in Basement,168
2013-04-18 01:00:00,West Englewood,Water in Basement,169
2013-04-18 01:00:00,Auburn Gresham,Water in Basement,170
2013-04-18 01:00:00,South Chicago,Water in Basement,171
2013-04-18 01:00:00,South Chicago,Water in Basement,172
2013-04-18 01:00:00,Belmont Cragin,Water in Basement,173
2013-04-18 01:00:00,Ashburn,Water in Basement,174
2013-04-18 01:00:00,Auburn Gresham,Water in Basement,175
2013-04-18 01:30:00,Washington Heights,Water in Basement,176
2013-04-18 01:30:00,Washington Heights,Water in Basement,177
2013-04-18 01:30:00,Washington Heights,Water in Basement,178
2013-04-18 01:30:00,South Chicago,Water in Basement,179
2013-04-18 01:30:00,South Chicago,Water in Basement,180
2013-04-18 01:30:00,Auburn Gresham,Water in Basement,181
2013-04-18 01:30:00,Washington Heights,Water in Basement,182
2013-04-18 01:30:00,Washington Heights,Water in Basement,183
2013-04-18 01:30:00,South Chicago,Water in Basement,184
2013-04-18 01:30:00,Auburn Gresham,Water in Basement,185
2013-04-18 01:30:00,Auburn Gresham,Water in Basement,186
2013-04-18 01:30:00,Washington Heights,Water in Basement,187
2013-04-18 01:30:00,Washington Heights,Water in Basement,188
2013-04-18 01:30:00,South Chicago,Water in Basement,189
2013-04-18 01:30:00,Morgan Park,Water in Basement,190
2013-04-18 01:30:00,Roseland,Water in Basement,191
2013-04-18 01:30:00,South Shore,Water in Basement,192
2013-04-18 01:30:00,Washington Heights,Water in Basement,193
2013-04-18 01:30:00,South Chicago,Water in Basement,194
2013-04-18 01:30:00,Morgan Park,Water in Basement,195
2013-04-18 01:30:00,Morgan Park,Water in Basement,196
2013-04-18 01:30:00,South Chicago,Water in Basement,197
2013-04-18 01:30:00,Roseland,Water in Basement,198
2013-04-18 01:30:00,West Lawn,Water in Basement,199
2013-04-18 01:30:00,Pullman,Water in Basement,200
2013-04-18 01:30:00,Roseland,Water in Basement,201
2013-04-18 01:30:00,Chatham,Water in Basement,202
2013-04-18 01:30:00,South Shore,Water in Basement,203
2013-04-18 01:30:00,Chatham,Water in Basement,204
2013-04-18 01:30:00,Chatham,Water in Basement,205
2013-04-18 01:30:00,Burnside,Water in Basement,206
2013-04-18 01:30:00,West Pullman,Water in Basement,207
2013-04-18 02:00:00,Avalon Park,Water in Basement,208
2013-04-18 02:00:00,Ashburn,Water in Basement,209
2013-04-18 02:00:00,Avalon Park,Water in Basement,210
2013-04-18 02:00:00,Avalon Park,Water in Basement,211
2013-04-18 02:00:00,Avondale,Water in Basement,212
2013-04-18 02:00:00,Ashburn,Water in Basement,213
2013-04-18 02:00:00,Roseland,Water in Basement,214
2013-04-18 02:00:00,Washington Heights,Water in Basement,215
2013-04-18 02:00:00,Auburn Gresham,Water in Basement,216
2013-04-18 02:00:00,Roseland,Water in Basement,217
2013-04-18 02:00:00,Roseland,Water in Basement,218
2013-04-18 02:00:00,Greater Grand Crossing,Water in Basement,219
2013-04-18 02:00:00,Lincoln Park,Water in Basement,220
2013-04-18 02:00:00,Greater Grand Crossing,Water in Basement,221
2013-04-18 02:00:00,Woodlawn,Water in Basement,222
2013-04-18 02:00:00,Chatham,Water in Basement,223
2013-04-18 02:00:00,Chatham,Water in Basement,224
2013-04-18 02:00:00,South Deering,Water in Basement,225
2013-04-18 02:00:00,Chatham,Water in Basement,226
2013-04-18 02:00:00,Chatham,Water in Basement,227
2013-04-18 02:00:00,South Deering,Water in Basement,228
2013-04-18 02:00:00,Calumet Heights,Water in Basement,229
2013-04-18 02:00:00,Calumet Heights,Water in Basement,230
2013-04-18 02:00:00,Calumet Heights,Water in Basement,231
2013-04-18 02:00:00,Calumet Heights,Water in Basement,232
2013-04-18 02:00:00,Calumet Heights,Water in Basement,233
2013-04-18 02:00:00,Auburn Gresham,Water in Basement,234
2013-04-18 02:00:00,Auburn Gresham,Water in Basement,235
2013-04-18 02:00:00,Auburn Gresham,Water in Basement,236
2013-04-18 02:00:00,Morgan Park,Water in Basement,237
2013-04-18 02:00:00,Washington Heights,Water in Basement,238
2013-04-18 02:00:00,Washington Heights,Water in Basement,239
2013-04-18 02:00:00,Auburn Gresham,Water in Basement,240
2013-04-18 02:00:00,Washington Heights,Water in Basement,241
2013-04-18 02:00:00,Washington Heights,Water in Basement,242
2013-04-18 02:00:00,South Deering,Water in Basement,243
2013-04-18 02:00:00,Washington Heights,Water in Basement,244
2013-04-18 02:00:00,Washington Heights,Water in Basement,245
2013-04-18 02:00:00,Washington Heights,Water in Basement,246
2013-04-18 02:00:00,Calumet Heights,Water in Basement,247
2013-04-18 02:00:00,Washington Heights,Water in Basement,248
2013-04-18 02:00:00,Austin,Water in Basement,249
2013-04-18 02:00:00,Burnside,Water in Basement,250
2013-04-18 02:00:00,South Shore,Water in Basement,251
2013-04-18 02:30:00,Mount Greenwood,Water in Basement,252
2013-04-18 02:30:00,South Shore,Water in Basement,253
2013-04-18 02:30:00,Portage Park,Water in Basement,254
2013-04-18 02:30:00,Calumet Heights,Water in Basement,255
2013-04-18 02:30:00,Roseland,Water in Basement,256
2013-04-18 02:30:00,Burnside,Water in Basement,257
2013-04-18 02:30:00,Roseland,Water in Basement,258
2013-04-18 02:30:00,Albany Park,Water in Basement,259
2013-04-18 02:30:00,Roseland,Water in Basement,260
2013-04-18 02:30:00,Roseland,Water in Basement,261
2013-04-18 02:30:00,Washington Heights,Water in Basement,262
2013-04-18 02:30:00,Washington Heights,Water in Basement,263
2013-04-18 02:30:00,Washington Heights,Water in Basement,264
2013-04-18 02:30:00,Washington Heights,Water in Basement,265
2013-04-18 02:30:00,Chicago Lawn,Water in Basement,266
2013-04-18 02:30:00,Chicago Lawn,Water in Basement,267
2013-04-18 02:30:00,South Lawndale,Water in Basement,268
2013-04-18 03:00:00,Calumet Heights,Water in Basement,269
2013-04-18 03:00:00,Chatham,Water in Basement,270
2013-04-18 03:00:00,Chatham,Water in Basement,271
2013-04-18 03:00:00,Calumet Heights,Water in Basement,272
2013-04-18 03:00:00,Woodlawn,Water in Basement,273
2013-04-18 03:00:00,Auburn Gresham,Water in Basement,274
2013-04-18 03:00:00,Chatham,Water in Basement,275
2013-04-18 03:00:00,Burnside,Water in Basement,276
2013-04-18 03:00:00,Burnside,Water in Basement,277
2013-04-18 03:00:00,Morgan Park,Water in Basement,278
2013-04-18 03:00:00,Washington Heights,Water in Basement,279
2013-04-18 03:00:00,Auburn Gresham,Water in Basement,280
2013-04-18 03:00:00,Albany Park,Water in Basement,281
2013-04-18 03:00:00,Washington Heights,Water in Basement,282
2013-04-18 03:00:00,Washington Heights,Water in Basement,283
2013-04-18 03:00:00,Washington Heights,Water in Basement,284
2013-04-18 03:00:00,Beverly,Water in Basement,285
2013-04-18 03:30:00,Chatham,Water in Basement,286
2013-04-18 03:30:00,Chatham,Water in Basement,287
2013-04-18 03:30:00,West Pullman,Water in Basement,288
2013-04-18 03:30:00,Burnside,Water in Basement,289
2013-04-18 03:30:00,Beverly,Water in Basement,290
2013-04-18 03:30:00,Hegewisch,Water in Basement,291
2013-04-18 03:30:00,Chatham,Water in Basement,292
2013-04-18 03:30:00,Washington Heights,Water in Basement,293
2013-04-18 03:30:00,Washington Heights,Water in Basement,294
2013-04-18 03:30:00,Washington Heights,Water in Basement,295
2013-04-18 03:30:00,Washington Heights,Water in Basement,296
2013-04-18 03:30:00,Washington Heights,Water in Basement,297
2013-04-18 03:30:00,Washington Heights,Water in Basement,298
2013-04-18 03:30:00,Portage Park,Water in Basement,299
2013-04-18 03:30:00,Chatham,Water in Basement,300
2013-04-18 04:00:00,South Deering,Water in Basement,301
2013-04-18 04:00:00,Roseland,Water in Basement,302
2013-04-18 04:00:00,Roseland,Water in Basement,303
2013-04-18 04:00:00,Roseland,Water in Basement,304
2013-04-18 04:00:00,Roseland,Water in Basement,305
2013-04-18 04:00:00,Roseland,Water in Basement,306
2013-04-18 04:00:00,Roseland,Water in Basement,307
2013-04-18 04:00:00,Auburn Gresham,Water in Basement,308
2013-04-18 04:00:00,Chicago Lawn,Water in Basement,309
2013-04-18 04:00:00,Burnside,Water in Basement,310
2013-04-18 04:00:00,Auburn Gresham,Water in Basement,311
2013-04-18 04:00:00,Calumet Heights,Water in Basement,312
2013-04-18 04:00:00,Washington Heights,Water in Basement,313
2013-04-18 04:00:00,Calumet Heights,Water in Basement,314
2013-04-18 04:00:00,Washington Heights,Water in Basement,315
2013-04-18 04:00:00,Washington Heights,Water in Basement,316
2013-04-18 04:00:00,Calumet Heights,Water in Basement,317
2013-04-18 04:00:00,Chatham,Water in Basement,318
2013-04-18 04:30:00,Washington Heights,Water in Basement,319
2013-04-18 04:30:00,Washington Heights,Water in Basement,320
2013-04-18 04:30:00,Roseland,Water in Basement,321
2013-04-18 04:30:00,Roseland,Water in Basement,322
2013-04-18 04:30:00,Roseland,Water in Basement,323
2013-04-18 04:30:00,Washington Heights,Water in Basement,324
2013-04-18 04:30:00,Calumet Heights,Water in Basement,325
2013-04-18 04:30:00,Washington Heights,Water in Basement,326
2013-04-18 04:30:00,Auburn Gresham,Water in Basement,327
2013-04-18 04:30:00,Portage Park,Water in Basement,328
2013-04-18 04:30:00,North Park,Water in Basement,329
2013-04-18 04:30:00,South Chicago,Water in Basement,330
2013-04-18 04:30:00,Avalon Park,Water in Basement,331
2013-04-18 04:30:00,Logan Square,Water in Basement,332
2013-04-18 04:30:00,Washington Heights,Water in Basement,333
2013-04-18 04:30:00,Dunning,Water in Basement,334
2013-04-18 04:30:00,Washington Heights,Water in Basement,335
2013-04-18 04:30:00,Burnside,Water in Basement,336
2013-04-18 04:30:00,Calumet Heights,Water in Basement,337
2013-04-18 04:30:00,Beverly,Water in Basement,338
2013-04-18 04:30:00,Forest Glen,Water in Basement,339
2013-04-18 04:30:00,Burnside,Water in Basement,340
2013-04-18 04:30:00,Auburn Gresham,Water in Basement,341
2013-04-18 04:30:00,South Deering,Water in Basement,342
2013-04-18 04:30:00,South Deering,Water in Basement,343
2013-04-18 04:30:00,South Deering,Water in Basement,344
2013-04-18 04:30:00,Norwood Park,Water in Basement,345
2013-04-18 04:30:00,Chatham,Water in Basement,346
2013-04-18 04:30:00,Chatham,Water in Basement,347
2013-04-18 04:30:00,Chatham,Water in Basement,348
2013-04-18 04:30:00,Auburn Gresham,Water in Basement,349
2013-04-18 04:30:00,Burnside,Water in Basement,350
2013-04-18 05:00:00,Forest Glen,Water in Basement,351
2013-04-18 05:00:00,Dunning,Water in Basement,352
2013-04-18 05:00:00,Pullman,Water in Basement,353
2013-04-18 05:00:00,Auburn Gresham,Water in Basement,354
2013-04-18 05:00:00,Jefferson Park,Water in Basement,355
2013-04-18 05:00:00,Forest Glen,Water in Basement,356
2013-04-18 05:00:00,Jefferson Park,Water in Basement,357
2013-04-18 05:00:00,Jefferson Park,Water in Basement,358
2013-04-18 05:00:00,Forest Glen,Water in Basement,359
2013-04-18 05:00:00,Portage Park,Water in Basement,360
2013-04-18 05:00:00,Portage Park,Water in Basement,361
2013-04-18 05:00:00,Auburn Gresham,Water in Basement,362
2013-04-18 05:00:00,Dunning,Water in Basement,363
2013-04-18 05:00:00,Jefferson Park,Water in Basement,364
2013-04-18 05:00:00,Dunning,Water in Basement,365
2013-04-18 05:00:00,Norwood Park,Water in Basement,366
2013-04-18 05:00:00,Norwood Park,Water in Basement,367
2013-04-18 05:00:00,Calumet Heights,Water in Basement,368
2013-04-18 05:00:00,Calumet Heights,Water in Basement,369
2013-04-18 05:00:00,West Pullman,Water in Basement,370
2013-04-18 05:00:00,Calumet Heights,Water in Basement,371
2013-04-18 05:00:00,Montclare,Water in Basement,372
2013-04-18 05:00:00,Chatham,Water in Basement,373
2013-04-18 05:00:00,Washington Heights,Water in Basement,374
2013-04-18 05:00:00,Edison Park,Water in Basement,375
2013-04-18 05:00:00,West Ridge,Water in Basement,376
2013-04-18 05:00:00,West Ridge,Water in Basement,377
2013-04-18 05:00:00,Norwood Park,Water in Basement,378
2013-04-18 05:00:00,Norwood Park,Water in Basement,379
2013-04-18 05:00:00,Washington Heights,Water in Basement,380
2013-04-18 05:00:00,Edison Park,Water in Basement,381
2013-04-18 05:00:00,North Park,Water in Basement,382
2013-04-18 05:00:00,Norwood Park,Water in Basement,383
2013-04-18 05:00:00,Norwood Park,Water in Basement,384
2013-04-18 05:00:00,Norwood Park,Water in Basement,385
2013-04-18 05:00:00,Englewood,Water in Basement,386
2013-04-18 05:00:00,Norwood Park,Water in Basement,387
2013-04-18 05:30:00,West Englewood,Water in Basement,388
2013-04-18 05:30:00,Edison Park,Water in Basement,389
2013-04-18 05:30:00,Edison Park,Water in Basement,390
2013-04-18 05:30:00,Austin,Water in Basement,391
2013-04-18 05:30:00,North Park,Water in Basement,392
2013-04-18 05:30:00,Dunning,Water in Basement,393
2013-04-18 05:30:00,Dunning,Water in Basement,394
2013-04-18 05:30:00,Dunning,Water in Basement,395
2013-04-18 05:30:00,Washington Heights,Water in Basement,396
2013-04-18 05:30:00,Washington Heights,Water in Basement,397
2013-04-18 05:30:00,Forest Glen,Water in Basement,398
2013-04-18 05:30:00,Portage Park,Water in Basement,399
2013-04-18 05:30:00,Portage Park,Water in Basement,400
2013-04-18 05:30:00,Forest Glen,Water in Basement,401
2013-04-18 05:30:00,Dunning,Water in Basement,402
2013-04-18 05:30:00,Edison Park,Water in Basement,403
2013-04-18 05:30:00,Norwood Park,Water in Basement,404
2013-04-18 05:30:00,Jefferson Park,Water in Basement,405
2013-04-18 05:30:00,Jefferson Park,Water in Basement,406
2013-04-18 05:30:00,Jefferson Park,Water in Basement,407
2013-04-18 05:30:00,Jefferson Park,Water in Basement,408
2013-04-18 05:30:00,Jefferson Park,Water in Basement,409
2013-04-18 05:30:00,Jefferson Park,Water in Basement,410
2013-04-18 05:30:00,Norwood Park,Water in Basement,411
2013-04-18 05:30:00,Norwood Park,Water in Basement,412
2013-04-18 05:30:00,Norwood Park,Water in Basement,413
2013-04-18 05:30:00,Irving Park,Water in Basement,414
2013-04-18 05:30:00,Norwood Park,Water in Basement,415
2013-04-18 05:30:00,Roseland,Water in Basement,416
2013-04-18 05:30:00,Roseland,Water in Basement,417
2013-04-18 05:30:00,Calumet Heights,Water in Basement,418
2013-04-18 06:00:00,Dunning,Water in Basement,419
2013-04-18 06:00:00,Dunning,Water in Basement,420
2013-04-18 06:00:00,Calumet Heights,Water in Basement,421
2013-04-18 06:00:00,West Pullman,Water in Basement,422
2013-04-18 06:00:00,Forest Glen,Water in Basement,423
2013-04-18 06:00:00,Forest Glen,Water in Basement,424
2013-04-18 06:00:00,Ashburn,Water in Basement,425
2013-04-18 06:00:00,Norwood Park,Water in Basement,426
2013-04-18 06:00:00,Norwood Park,Water in Basement,427
2013-04-18 06:00:00,Dunning,Water in Basement,428
2013-04-18 06:00:00,Jefferson Park,Water in Basement,429
2013-04-18 06:00:00,Chatham,Water in Basement,430
2013-04-18 06:00:00,Jefferson Park,Water in Basement,431
2013-04-18 06:00:00,Jefferson Park,Water in Basement,432
2013-04-18 06:00:00,Jefferson Park,Water in Basement,433
2013-04-18 06:00:00,Chatham,Water in Basement,434
2013-04-18 06:00:00,Dunning,Water in Basement,435
2013-04-18 06:00:00,Chatham,Water in Basement,436
2013-04-18 06:00:00,Dunning,Water in Basement,437
2013-04-18 06:00:00,Dunning,Water in Basement,438
2013-04-18 06:00:00,Jefferson Park,Water in Basement,439
2013-04-18 06:00:00,Dunning,Water in Basement,440
2013-04-18 06:00:00,Burnside,Water in Basement,441
2013-04-18 06:00:00,Edison Park,Water in Basement,442
2013-04-18 06:00:00,North Park,Water in Basement,443
2013-04-18 06:00:00,North Park,Water in Basement,444
2013-04-18 06:00:00,Auburn Gresham,Water in Basement,445
2013-04-18 06:00:00,Albany Park,Water in Basement,446
2013-04-18 06:00:00,Auburn Gresham,Water in Basement,447
2013-04-18 06:30:00,Hegewisch,Water in Basement,448
2013-04-18 06:30:00,West Englewood,Water in Basement,449
2013-04-18 06:30:00,Norwood Park,Water in Basement,450
2013-04-18 06:30:00,Norwood Park,Water in Basement,451
2013-04-18 06:30:00,Norwood Park,Water in Basement,452
2013-04-18 06:30:00,Norwood Park,Water in Basement,453
2013-04-18 06:30:00,North Park,Water in Basement,454
2013-04-18 06:30:00,North Park,Water in Basement,455
2013-04-18 06:30:00,Forest Glen,Water in Basement,456
2013-04-18 06:30:00,Pullman,Water in Basement,457
2013-04-18 06:30:00,Forest Glen,Water in Basement,458
2013-04-18 06:30:00,Forest Glen,Water in Basement,459
2013-04-18 06:30:00,Chicago Lawn,Water in Basement,460
2013-04-18 06:30:00,Logan Square,Water in Basement,461
2013-04-18 06:30:00,North Park,Water in Basement,462
2013-04-18 06:30:00,Chatham,Water in Basement,463
2013-04-18 06:30:00,Dunning,Water in Basement,464
2013-04-18 06:30:00,Chatham,Water in Basement,465
2013-04-18 06:30:00,South Deering,Water in Basement,466
2013-04-18 06:30:00,Chatham,Water in Basement,467
2013-04-18 06:30:00,West Ridge,Water in Basement,468
2013-04-18 06:30:00,West Ridge,Water in Basement,469
2013-04-18 06:30:00,West Ridge,Water in Basement,470
2013-04-18 06:30:00,Humboldt Park,Water in Basement,471
2013-04-18 06:30:00,Austin,Water in Basement,472
2013-04-18 06:30:00,Portage Park,Water in Basement,473
2013-04-18 06:30:00,Chatham,Water in Basement,474
2013-04-18 07:00:00,Calumet Heights,Water in Basement,475
2013-04-18 07:00:00,Calumet Heights,Water in Basement,476
2013-04-18 07:00:00,Calumet Heights,Water in Basement,477
2013-04-18 07:00:00,Beverly,Water in Basement,478
2013-04-18 07:00:00,Calumet Heights,Water in Basement,479
2013-04-18 07:00:00,Burnside,Water in Basement,480
2013-04-18 07:00:00,Irving Park,Water in Basement,481
2013-04-18 07:00:00,Montclare,Water in Basement,482
2013-04-18 07:00:00,Washington Heights,Water in Basement,483
2013-04-18 07:00:00,Beverly,Water in Basement,484
2013-04-18 07:00:00,Jefferson Park,Water in Basement,485
2013-04-18 07:00:00,North Park,Water in Basement,486
2013-04-18 07:00:00,Auburn Gresham,Water in Basement,487
2013-04-18 07:00:00,Chatham,Water in Basement,488
2013-04-18 07:00:00,Auburn Gresham,Water in Basement,489
2013-04-18 07:00:00,Auburn Gresham,Water in Basement,490
2013-04-18 07:00:00,Chatham,Water in Basement,491
2013-04-18 07:00:00,Jefferson Park,Water in Basement,492
2013-04-18 07:00:00,Albany Park,Water in Basement,493
